ICD9Code,DisplayName,GroupDisplayName,ClassDisplayName,SubclassDisplayName
017.80,Tuberculosis of esophagus unspecified examination,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
017.85,Tuberculosis of esophagus tubercle bacilli not found by bacteriological examination but tuberculosis confirmed histologically,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
017.90,Tuberculosis of other specified organs unspecified examination,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.00,Acute miliary tuberculosis unspecified examination,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.03,Acute miliary tuberculosis tubercle bacilli found (in sputum) by microscopy,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.04,Acute miliary tuberculosis tubercle bacilli not found (in sputum) by microscopy but found by bacterial culture,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.05,Acute miliary tuberculosis tubercle bacilli not found by bacteriological examination but tuberculosis confirmed histologically,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.06,Acute miliary tuberculosis tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods (inoculation of animals),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.80,Other specified miliary tuberculosis unspecified examination,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.90,Unspecified miliary tuberculosis unspecified examination,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.92,Unspecified miliary tuberculosis bacteriological or histological examination results unknown (at present),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
018.94,Unspecified miliary tuberculosis tubercle bacilli not found (in sputum) by microscopy but found by bacterial culture,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Tuberculosis
020.8,Other specified types of plague,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
020.9,Plague unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
021.0,Ulceroglandular tularemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
021.1,Enteric tularemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
021.2,Pulmonary tularemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
021.8,Other specified tularemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
021.9,Unspecified tularemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
022.1,Pulmonary anthrax,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
022.2,Gastrointestinal anthrax,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
022.9,Anthrax unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
023.0,Brucella melitensis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
023.8,Other brucellosis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
023.9,Brucellosis unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
024,Glanders,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
025,Melioidosis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
026.9,Unspecified rat-bite fever,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
027.0,Listeriosis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
027.2,Pasteurellosis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Zoonotic Bacterial Diseases
030.0,Lepromatous leprosy (type l),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
030.1,Tuberculoid leprosy (type t),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
030.2,Indeterminate leprosy (group i),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
030.3,Borderline leprosy (group b),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
030.9,Leprosy unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
031.0,Pulmonary diseases due to other mycobacteria,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
031.1,Cutaneous diseases due to other mycobacteria,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
031.2,Disseminated mycobacterium,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
031.8,Other specified mycobacterial diseases,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
031.9,Unspecified diseases due to mycobacteria,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
032.2,Anterior nasal diphtheria,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
032.3,Laryngeal diphtheria,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
032.84,Diphtheritic cystitis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
032.9,Diphtheria unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
033.0,Whooping cough due to bordetella pertussis (b. pertussis),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
033.1,Whooping cough due to bordetella parapertussis (b. parapertussis),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
033.8,Whooping cough due to other specified organism,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
033.9,Whooping cough unspecified organism,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
034.0,Streptococcal sore throat,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
034.1,Scarlet fever,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
035,Erysipelas,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.0,Meningococcal meningitis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.1,Meningococcal encephalitis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.2,Meningococcemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.3,Waterhouse-friderichsen syndrome meningococcal,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.43,Meningococcal myocarditis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.81,Meningococcal optic neuritis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.89,Other specified meningococcal infections,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
036.9,Meningococcal infection unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
037,Tetanus,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.0,Streptococcal septicemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.10,Staphylococcal septicemia unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.11,Methicillin susceptible staphylococcus aureus septicemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.2,Pneumococcal septicemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.3,Septicemia due to anaerobes,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.40,Septicemia due to gram-negative organism unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.41,Septicemia due to hemophilus influenzae (h. influenzae),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.42,Septicemia due to escherichia coli (e. coli),"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.43,Septicemia due to pseudomonas,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.44,Septicemia due to serratia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.8,Other specified septicemias,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
038.9,Unspecified septicemia,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.0,Cutaneous actinomycotic infection,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.1,Pulmonary actinomycotic infection,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.2,Abdominal actinomycotic infection,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.3,Cervicofacial actinomycotic infection,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.4,Madura foot,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.8,Actinomycotic infection of other specified sites,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
039.9,Actinomycotic infection of unspecified site,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
040.0,Gas gangrene,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
040.2,Whipple's disease,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
040.81,Tropical pyomyositis,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
040.82,Toxic shock syndrome,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
040.89,Other specified bacterial diseases,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
041.0,Streptococcus infection in conditions classified elsewhere and of unspecified site,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
041.00,Streptococcus infection in conditions classified elsewhere and of unspecified site streptococcus unspecified,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
041.01,Streptococcus infection in conditions classified elsewhere and of unspecified site streptococcus group a,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
041.02,Streptococcus infection in conditions classified elsewhere and of unspecified site streptococcus group b,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
041.03,Streptococcus infection in conditions classified elsewhere and of unspecified site streptococcus group c,"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
041.04,Streptococcus infection in conditions classified elsewhere and of unspecified site streptococcus group d [enterococcus],"Diagnoses, Syndromes And Conditions",Infectious And Parasitic Diseases,Other Bacterial Diseases
